Quotation Expecting Day,Customer Name,Part Number,Product Name,Product Category,Quantity
2025-12-18,Provincial General Hospital - Badulla,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,28.0
2025-12-18,Provincial General Hospital - Badulla,66313,ISE NA+/K+ SELECTIVITY CHECK- 2 X 25 ML,BIOCHEMISTRY,1.0
2025-12-18,Provincial General Hospital - Badulla,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,4.0
2025-12-18,Provincial General Hospital - Badulla,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,7.0
2025-12-18,Provincial General Hospital - Badulla,66317,ISE LOW SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-12-18,Provincial General Hospital - Badulla,66316,ISE HIGH SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-12-18,Provincial General Hospital - Badulla,66315,ISE LOW/HIGH URINE STANDARD,BIOCHEMISTRY,1.0
2025-12-18,Provincial General Hospital - Badulla,OSR6222,INORGANIC PHOSPHOROUS- R1 4X40 ML- R2 4X40 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,12.0
2025-12-18,Provincial General Hospital - Badulla,ODC0011,HDL-CHOLESTEROL CALIBRATOR- 2 X 3 ML,BIOCHEMISTRY,4.0
2025-12-18,Provincial General Hospital - Badulla,ODC0012,LDL-CHOLESTEROL CALIBRATOR- 2 X 1 ML,BIOCHEMISTRY,4.0
2025-12-18,Provincial General Hospital - Badulla,OSR6179,CK (NAC)- R1-1 4X22 ML- R1-2 4X4 ML- R2 4X6 ML,BIOCHEMISTRY,3.0
2025-12-18,Provincial General Hospital - Badulla,OSR6183,LDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,3.0
2025-12-18,Provincial General Hospital - Badulla,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,4.0
2025-12-18,Provincial General Hospital - Badulla,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,10.0
2025-12-18,Provincial General Hospital - Badulla,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,7.0
2025-12-18,Provincial General Hospital - Badulla,OSR6209,AST (ASPARTATE AMINOTRANSFERASE) REAGENT,BIOCHEMISTRY,3.0
2025-12-18,Provincial General Hospital - Badulla,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,5.0
2025-12-18,Provincial General Hospital - Badulla,OSR6232,TP (TOTAL PROTEIN) REAGENT- 4 X 48 ML & 4 X 48 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,OSR61117,CALCIUM ARSENAZO- R1 4 X 29 ML,BIOCHEMISTRY,3.0
2025-12-18,Provincial General Hospital - Badulla,ODC0004,CONTROL SERUM 2- 20 X 5 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,ODC0003,CONTROL SERUM 1- 20 X 5 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,4.0
2025-12-18,Provincial General Hospital - Badulla,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,2.0
2025-12-18,Provincial General Hospital - Badulla,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,10.0
2025-12-18,Provincial General Hospital - Badulla,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,9.0
2025-12-18,Provincial General Hospital - Badulla,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,12.0
2025-12-18,Provincial General Hospital - Badulla,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,3.0
2025-12-22,Base Hospital - Avissawella,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-12-22,General Hospital - Kalutara,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,10.0
2025-12-24,Teaching Hospital - Kurunagala,9758515,THROMBIN TIME KIT 90-370 TEST,COAGULATION,4.0
2025-12-24,Teaching Hospital - Kurunagala,20011800,FACTOR VIII DEF PLASMA HEMOSIL 10XML,COAGULATION,10.0
2025-12-24,Teaching Hospital - Kurunagala,00020301100,FIBRINOGEN-CLAUSS KIT HEMOSIL 10X2ML,COAGULATION,4.0
2025-12-24,Teaching Hospital - Kurunagala,20006800,APTT RGT SYNTHASIL HEMOSIL,COAGULATION,1.0
2025-12-24,Teaching Hospital - Kurunagala,8469810,PT RGT PT-FIBRINOGEN HS PLUS 5+5X8ML,COAGULATION,5.0
2025-12-24,Teaching Hospital - Kurunagala,20007400,APTT RGT SYNTHAFAX HEMOSIL,COAGULATION,5.0
2025-12-24,Teaching Hospital - Kurunagala,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,50.0
2025-12-24,Teaching Hospital - Kurunagala,20011900,FACTOR IX DEF PLASMA HEMOSIL 10X1ML,COAGULATION,10.0
2025-12-24,Teaching Hospital - Kurunagala,00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,18.0
2025-12-24,Teaching Hospital - Kurunagala,9831700,CLEANING SOLUTION 500ML,COAGULATION,6.0
2025-12-24,Teaching Hospital - Kurunagala,6800000,ROTORS SET (4x25 ROTORS),COAGULATION,25.0
2025-12-24,Teaching Hospital - Kurunagala,20301600,LAC CONFIRM  10x2ML,COAGULATION,2.0
2025-12-24,Teaching Hospital - Kurunagala,20003700,CALIBRATION PLASMA HEMOSIL 10X1ML,COAGULATION,10.0
2025-12-24,Teaching Hospital - Kurunagala,9757600,FACTOR DILUENT 100ML,COAGULATION,2.0
2025-12-24,Teaching Hospital - Kurunagala,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,2.0
2025-12-24,Teaching Hospital - Kurunagala,20301500,LAC SCREEN  10X2ML,COAGULATION,2.0
2025-12-24,Teaching Hospital - Kurunagala,00020003310,HIGH ABNORMAL CONTROL ASSAYED,COAGULATION,18.0
2025-12-23,Teaching Hospital - Colombo North,6800000,ROTORS SET (4x25 ROTORS),COAGULATION,8.0
2025-12-23,Teaching Hospital - Colombo North,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,24.0
2025-12-23,Medical Research Institute ( MRI ),C48093,"FLOW CLEAN IVD, 500ML - EU",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),8546859,ISOFLOW SHEATH FLUID( 1X 10 L ),FLOWCYTOMETRY,10.0
2025-12-23,Medical Research Institute ( MRI ),A11895,OPTI LYSE C200TESTS CE,FLOWCYTOMETRY,5.0
2025-12-23,Medical Research Institute ( MRI ),6605359,FLOWCHECK FLUOROSPHERES 3X10ML,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B96769,"CD64-APC-ALEXA FLUOR 750, 50 TESTS IVD CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B36294,"CD45-KROME ORANGE, 100 TESTS, IVD CE",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B49178,"ANTI-KAPPA-FITC, 100 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A89314,CD235a,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B49187,CD59,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A21692,CD56-PC7 100T CE,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B10824,"CD4-APC-ALEXA FLUOR 700, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B49182,"CD8-PACIFIC BLUE, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A07791,FMC7-FITC 100T CE,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A32535,"CD123-PE, 2ML ASR",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B21445,"CD79B-PC5.5, 0.5ML ASR",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B06204,"CD103-APC, 0.5ML ASR",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B96754,"CD117-PC5.5, 50 TESTS IVD CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B49219,"CD138-APC, 50 TESTS, CE-IVD",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A07802,INTRAPREP PERMEAHILIZATION,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A07748,CD3 ECD,FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A93689,"CD23-PACIFIC BLUE, 0.5ML ASR",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B49218,CD15,FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B49174,"ANTI-LAMBDA-PE, 100 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),B23133,CD24,FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B92391,"CD14-ECD, 100T CE",FLOWCYTOMETRY,1.0
2025-12-23,Medical Research Institute ( MRI ),A07770,CD19-ECD 100T IVD CE,FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B49191,"CD5-PC5.5, 50 TESTS, CE-IVD",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B49200,"CD38-APC-ALEXA FLOUR 750, 50 TESTS, IVD CE",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B92472,"CD200-PC7, 50T IVD CE",FLOWCYTOMETRY,2.0
2025-12-23,Medical Research Institute ( MRI ),B92400,"CD10-APC, 100T IVD CE",FLOWCYTOMETRY,1.0
2025-12-26,District General Hospital - Matale,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,18.0
2025-12-24,National Hospital of Sri Lanka,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,20.0
2025-12-24,National Hospital of Sri Lanka,OSR61105,RF LATEX- R1 4 X 24 ML- R2 4 X 8 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR61205,UIBC,BIOCHEMISTRY,4.0
2025-12-24,National Hospital of Sri Lanka,OSR6160,C4 (COMPEMENT 4),BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,OSR6159,C3(COMPLEMENT 3),BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,OSR6186,IRON- R1 4 X 15 ML- R2 4 X 15 ML,BIOCHEMISTRY,6.0
2025-12-24,National Hospital of Sri Lanka,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,9.0
2025-12-24,National Hospital of Sri Lanka,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR6134,UREA- R1 4 X 25 ML- R2 4 X 25 ML,BIOCHEMISTRY,3.0
2025-12-24,National Hospital of Sri Lanka,OSR60135,D-DIMER REAGENT,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,5.0
2025-12-24,National Hospital of Sri Lanka,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,3.0
2025-12-24,National Hospital of Sri Lanka,OSR60117,CALCIUM ARSENAZO- R1 4 X 15 ML,BIOCHEMISTRY,5.0
2025-12-24,National Hospital of Sri Lanka,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,25.0
2025-12-24,National Hospital of Sri Lanka,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,25.0
2025-12-24,National Hospital of Sri Lanka,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,3.0
2025-12-24,National Hospital of Sri Lanka,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR6179,CK (NAC)- R1-1 4X22 ML- R1-2 4X4 ML- R2 4X6 ML,BIOCHEMISTRY,5.0
2025-12-24,National Hospital of Sri Lanka,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,6.0
2025-12-24,National Hospital of Sri Lanka,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,90.0
2025-12-24,National Hospital of Sri Lanka,OSR6212,TBIL (TOTAL BILIRUBIN) REA- 4 X 40 ML & 4 X 40 ML,BIOCHEMISTRY,18.0
2025-12-24,National Hospital of Sri Lanka,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,6.0
2025-12-24,National Hospital of Sri Lanka,OSR6006,AMYLASE REAGENT- 4 X 10 ML,BIOCHEMISTRY,5.0
2025-12-24,National Hospital of Sri Lanka,OSR6121,GLUCOSE R1 4X25ML R2 4X12.5ML,BIOCHEMISTRY,4.0
2025-12-24,National Hospital of Sri Lanka,66039,CLEANING SOLUTION- 6 X 450 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR6116,CHOLESTEROL 4 X 22.5 ML R1,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,4.0
2025-12-24,National Hospital of Sri Lanka,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,4.0
2025-12-24,National Hospital of Sri Lanka,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,3.0
2025-12-24,National Hospital of Sri Lanka,OSR60118,TRIG (TRIGLYCERIDES) REAGENT- 4 X 20 ML & 4 X 5 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,6.0
2025-12-24,National Hospital of Sri Lanka,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,12.0
2025-12-24,National Hospital of Sri Lanka,B38858,URINE CSF ALBUMIN,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,B38859,URINE/CSF ALBUMIN CALIBRATOR,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,66317,ISE LOW SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,66316,ISE HIGH SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,ODC0028,RF LATEX CALIBRATOR (LEVEL 1-5) 1X1 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODC0011,HDL-CHOLESTEROL CALIBRATOR- 2 X 3 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,4.0
2025-12-24,National Hospital of Sri Lanka,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODR3033,D-DIMER CALIBRATOR,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,ODC0029,D-DIMER CONTROL,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,B64606,URINE CALIBRATOR,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,2.0
2025-12-24,National Hospital of Sri Lanka,66313,ISE NA+/K+ SELECTIVITY CHECK- 2 X 25 ML,BIOCHEMISTRY,1.0
2025-12-24,National Hospital of Sri Lanka,66315,ISE LOW/HIGH URINE STANDARD,BIOCHEMISTRY,1.0
2025-12-29,Base Hospital - Point Pedro,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,1.0
2025-12-29,Base Hospital - Point Pedro,81902,SAMPLE CUPS- 2.0 ML/13 MM- 1 BAG,IMMUNOLOGY,1.0
2025-12-29,Base Hospital - Point Pedro,A16792,WASH BUFFER II- ACCESS®- 4 BOTTLES- 1.9 L/BOTTLE,IMMUNOLOGY,2.0
2025-12-29,Base Hospital - Point Pedro,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-29,Base Hospital - Point Pedro,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-29,Base Hospital - Point Pedro,ODC0005,HDL/LDL CHOLESTEROL CONTROL SERUM,BIOCHEMISTRY,1.0
2025-12-26,General Hospital (Teaching) Kandy,20006800,APTT RGT SYNTHASIL HEMOSIL,COAGULATION,12.0
2025-12-26,General Hospital (Teaching) Kandy,9758515,"THROMBIN TIME KIT 90-370 TEST(1X9ML,4X2,5,8 ML)",COAGULATION,1.0
2025-12-26,General Hospital (Teaching) Kandy,20002700,FREE PROTEIN S 75 TESTS,IL-COAGULATION-REAGENT-CSD,1.0
2025-12-26,General Hospital (Teaching) Kandy,6800000,ROTORS SET (4x25 ROTORS),COAGULATION,18.0
2025-12-26,General Hospital (Teaching) Kandy,9831700,CLEANING SOLUTION 500ML,COAGULATION,2.0
2025-12-26,General Hospital (Teaching) Kandy,0009832700,CRITICAL CARE/HEMOSIL CLEANING AGENT 80ML,COAGULATION,1.0
2025-12-26,General Hospital (Teaching) Kandy,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,36.0
2025-12-26,National Hospital of Sri Lanka,29400100,"CUVETTES (2400 CUVETTES-600 STRIPS,4CUVETTES/STRIP)",COAGULATION,5.0
2025-12-26,National Hospital of Sri Lanka,0009832700,CRITICAL CARE/HEMOSIL CLEANING AGENT 80ML,COAGULATION,15.0
2025-12-26,National Hospital of Sri Lanka,9831700,CLEANING SOLUTION 500ML,COAGULATION,15.0
2025-12-29,De Soysa Hospital for Women,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,3.0
2025-12-31,District General Hospital - Hambanthota,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-12-31,District General Hospital - Hambanthota,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2026-01-02,District General Hospital - Monaragala,OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,2.0
2026-01-02,District General Hospital - Monaragala,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,2.0
2026-01-02,District General Hospital - Monaragala,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,10.0
2026-01-02,District General Hospital - Monaragala,OSR6209,AST (ASPARTATE AMINOTRANSFERASE) REAGENT(R1 4X50ML R2 4X50ML),BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,3.0
2026-01-02,District General Hospital - Monaragala,OSR6287,HDL-CHOLESTEROL R14X51.3 R2 4X17.1 ML,BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6216,CHOLESTEROL 4X45 ML R1,BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6232,TP (TOTAL PROTEIN) REAGENT- 4 X 48 ML & 4 X 48 ML,BIOCHEMISTRY,1.0
2026-01-02,District General Hospital - Monaragala,OSR6120,"GGT R1 4x40 ML,R2 4x40 ML",BIOCHEMISTRY,1.0
2025-12-26,General Hospital - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-12-31,Lady Ridgeway Hospital,9758515,"THROMBIN TIME KIT 90-370 TEST(1X9ML,4X2,5,8 ML)",COAGULATION,1.0
2025-12-31,Lady Ridgeway Hospital,00020301100,FIBRINOGEN-CLAUSS KIT HEMOSIL 10X2ML,COAGULATION,1.0
2025-12-31,Lady Ridgeway Hospital,00020011500,FACTOR V DEFCIENT PLASMA,COAGULATION,1.0
2025-12-31,Lady Ridgeway Hospital,00020011700,FACTOR VII DEFCIENT PLASMA,COAGULATION,1.0
2025-12-31,Lady Ridgeway Hospital,20012200,FACTOR II DEFICIENT PLASMA HEMOSIL,COAGULATION,1.0
2025-12-31,Lady Ridgeway Hospital,20002300,VON WILLEBRAND FACTOR ANTIGEN,COAGULATION,1.0
2026-01-07,Medical Research Institute ( MRI ),00020003310,HIGH ABNORMAL CONTROL ASSAYED,COAGULATION,32.0
2026-01-07,Medical Research Institute ( MRI ),00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,32.0
2026-01-02,Medical Research Institute ( MRI ),20012000,CONTROL SPECIAL TEST 2 HEMOSIL 10x1 ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),00020004700,VON WILLEBRAND FACTOR ACTIVITY,COAGULATION,4.0
2026-01-02,Medical Research Institute ( MRI ),00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),20003700,CALIBRATION PLASMA HEMOSIL 10X1ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),20002300,VON WILLEBRAND FACTOR ANTIGEN,COAGULATION,4.0
2026-01-02,Medical Research Institute ( MRI ),20011000,HEMOSIL SPECIAL TEST CONTROL LEVEL 1 10X1ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),6800000,ROTORS SET (4x25 ROTORS),COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),9757600,FACTOR DILUENT 100ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),0009832700,CRITICAL CARE/HEMOSIL CLEANING AGENT 80ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),9831700,CLEANING SOLUTION 500ML,COAGULATION,1.0
2026-01-02,Medical Research Institute ( MRI ),20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,5.0
2026-01-02,Medical Research Institute ( MRI ),20006800,APTT RGT SYNTHASIL HEMOSIL,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),8469810,PT RGT PT-FIBRINOGEN HS PLUS 5+5X8ML,COAGULATION,2.0
2026-01-02,Medical Research Institute ( MRI ),00020011300,FACTOR XI DEFCIENT PLASMA,COAGULATION,1.0
2026-01-02,Medical Research Institute ( MRI ),20011900,FACTOR IX DEF PLASMA HEMOSIL 10X1ML,COAGULATION,1.0
2026-01-02,Medical Research Institute ( MRI ),20011800,FACTOR VIII DEF PLASMA HEMOSIL 10XML,COAGULATION,2.0
2026-01-15,District General Hospital - Embilipitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2026-01-15,District General Hospital - Embilipitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2026-01-15,District General Hospital - Embilipitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,7.0
2026-01-15,District General Hospital - Embilipitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,8.0
2026-01-05,Base Hospital - Kanthalai,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,7.0
2026-01-06,Base Hospital - Wathupitiwala,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,5.0
2026-01-06,De Soysa Hospital for Women,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,10.0
2026-01-06,De Soysa Hospital for Women,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,2.0
2026-01-06,De Soysa Hospital for Women,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,6.0
2026-01-06,De Soysa Hospital for Women,66316,ISE HIGH SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,3.0
2026-01-06,De Soysa Hospital for Women,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,3.0
2026-01-06,De Soysa Hospital for Women,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2026-01-06,De Soysa Hospital for Women,OSR6209,AST (ASPARTATE AMINOTRANSFERASE) REAGENT(R1 4X50ML R2 4X50ML),BIOCHEMISTRY,2.0
